32		tmn		dancing the stars		1.0,0.0,1.0,0.0033260975,0.19451208,0.13627994,0.15255475,0.021253334,0.14323604,0.14323604,0.3895282,0.3895282,0.0,0.06359515,0.15046872,0.33999527,0.06650285,0.33999527,0.09163604,0.21178707,0.21178707,0.21178707,0.21178707,0.1274848,0.11940365,0.0,0.03553112,0.06359515,0.1228649,0.10384083,0.073609814,0.14585759,1.0,1.0,1.0,0.26469812,0.26469812,0.12708783,0.13011743,0.0,0.15030822,0.09250003,0.26469812,0.12708783,0.26469812,0.18692952,0.18692952,0.18692952,0.16990395,0.18692952,0.34231675,0.34568247,0.28154334,0.34568247,0.465512,0.4142387,0.32844034,0.35955507,0.5686453,0.25443435,0.091676824,0.28154334,0.18806605,0.18806605,0.33999527,0.28154334,0.34568247,0.34568247,0.44676673,0.34568247,0.35955507,0.4110736,0.465512,0.40440124,0.21821246,0.35955507,0.29431483,0.17764969,0.32792956,1.0,0.42576125,0.35955507,0.25929824,0.6439373,0.26529688,0.245067,0.465512,0.35955507,0.25443435,0.23504537,0.326304,0.326304,0.22474751,0.4142387,0.19096445,0.048962105,0.19834594,0.511757,1.0,0.26529688
33		tmn		dancing with		1.0,0.0,0.1990399,0.0,0.11567615,0.048728418,0.1401338,0.021253334,0.10165327,0.10165327,0.17712395,0.17712395,0.0,0.040631212,0.15046872,0.1389549,0.060031816,0.1389549,0.09163604,0.1876324,0.12137246,0.1876324,0.1876324,0.09841776,0.095464975,0.0,0.03199839,0.040631212,0.1228649,0.085068285,0.047891386,0.07245294,1.0,1.0,1.0,0.26469812,0.26469812,0.12413767,0.0,0.0,0.13752969,0.040450897,0.26469812,0.12413767,0.26469812,0.19376981,0.19376981,0.19376981,0.14297162,0.19376981,0.34231675,0.2779544,0.34551686,0.2779544,1.0,0.192053,0.25443435,0.35955507,0.17295521,0.25443435,0.13861227,0.34551686,0.17764969,0.16222711,0.25443435,0.34551686,0.2779544,0.2779544,0.44676673,0.2779544,0.35955507,0.4110736,0.24397068,0.40440124,0.17209774,0.35955507,0.25443435,0.17764969,0.17280184,0.1990399,0.15324374,0.35955507,0.15452978,0.34231675,1.0,0.18537883,0.41147867,0.35955507,0.25443435,0.24143097,0.18057409,0.16453972,0.18537883,0.192053,0.07597856,0.048962105,0.19834594,0.28435013,0.1990399,0.053050388
34		tmn		dancing the stars		1.0,0.0,1.0,0.0033260975,0.19451208,0.13627994,0.15255475,0.021253334,0.14323604,0.14323604,0.3895282,0.3895282,0.0,0.06359515,0.15046872,0.33999527,0.06650285,0.33999527,0.09163604,0.21178707,0.21178707,0.21178707,0.21178707,0.1274848,0.11940365,0.0,0.03553112,0.06359515,0.1228649,0.10384083,0.073609814,0.14585759,1.0,1.0,1.0,0.26469812,0.26469812,0.12708783,0.13011743,0.0,0.15030822,0.09250003,0.26469812,0.12708783,0.26469812,0.18692952,0.18692952,0.18692952,0.16990395,0.18692952,0.34231675,0.34568247,0.28154334,0.34568247,0.465512,0.4142387,0.32844034,0.35955507,0.5686453,0.25443435,0.091676824,0.28154334,0.18806605,0.18806605,0.33999527,0.28154334,0.34568247,0.34568247,0.44676673,0.34568247,0.35955507,0.4110736,0.465512,0.40440124,0.21821246,0.35955507,0.29431483,0.17764969,0.32792956,1.0,0.42576125,0.35955507,0.25929824,0.6439373,0.26529688,0.245067,0.465512,0.35955507,0.25443435,0.23504537,0.326304,0.326304,0.22474751,0.4142387,0.19096445,0.048962105,0.19834594,0.511757,1.0,0.26529688
51		user		start to stay off		0.34568247,0.0,0.34568247,0.13057636,0.03469242,0.068748206,0.19482788,0.019425036,0.042612836,0.061279025,0.2825348,0.2825348,0.0,0.0,0.033595346,0.23236659,0.16124454,0.23236659,0.08772311,0.5140425,0.25171718,0.5140425,0.5140425,0.31700066,0.008011177,0.0,0.0,0.0,0.018449476,0.12848884,0.056042906,0.096200064,0.34568247,0.2779544,0.34568247,0.54628116,0.54628116,0.10216211,0.06749277,0.0,0.2993812,0.12776746,0.54628116,0.10216211,0.54628116,0.2821606,0.2821606,0.2821606,0.124589734,0.2821606,0.39465088,1.0,0.28345835,1.0,0.32029638,0.42616984,0.47086027,0.26379517,0.34952733,0.28151605,0.28192002,0.30114785,0.45870313,0.45870313,0.23236659,0.44133395,1.0,1.0,0.25037995,1.0,0.24111757,0.20958115,0.32029638,0.33538398,0.25347385,0.26527682,0.2948496,0.13330156,0.17012593,0.34568247,0.118133135,0.22146592,0.17717001,0.3785729,0.31221297,0.18613581,1.0,0.33235464,0.17469828,0.3028,0.44133395,0.40271765,0.6095849,0.42616984,0.17469828,0.26454198,0.25607133,0.5329215,0.40326905,0.50417185
52		user		i have had trouble		0.34551686,0.0,0.28154334,0.05885159,0.05958002,0.0910267,0.09575355,0.05609409,0.05609409,0.115172274,0.20261776,0.20261776,0.0,0.108624525,0.10216381,0.23582047,0.15261064,0.23582047,0.098507665,0.34267655,0.34267655,0.1546538,0.1546538,0.34267655,0.04818602,0.0,0.081204884,0.108624525,0.1160919,0.09579136,0.09579136,0.041698996,0.28154334,0.34551686,0.28154334,0.32527238,0.32527238,0.23020153,0.06938396,0.0,0.21176268,0.015049189,0.32527238,0.23020153,0.32527238,0.3691284,0.3691284,0.3691284,0.07803475,0.3691284,0.80679137,0.28345835,1.0,0.28345835,0.34551686,0.43261716,1.0,0.80679137,0.4148109,1.0,0.24102345,1.0,0.22745542,0.22745542,1.0,1.0,0.3954335,0.35775298,0.29776537,0.35775298,0.5316518,0.27739587,0.7635793,0.46514922,0.39098728,0.5316518,1.0,0.16926444,0.3102435,0.28154334,0.35791755,0.5316518,0.38510028,0.80679137,0.34551686,0.50854546,0.65422904,0.5316518,1.0,0.16880831,0.35775298,0.28456587,0.50854546,0.43261716,0.14515904,0.09106214,0.21753612,0.50364345,0.28154334,0.18444572
53		user		time to move on		0.34568247,0.0,0.34568247,0.14725314,0.081096135,0.1101319,0.16142197,0.019425036,0.08961825,0.17748946,0.2825348,0.2825348,0.0,0.0,0.0,0.23236659,0.16124454,0.23236659,0.16020624,0.25877154,0.25171718,0.25877154,0.25877154,0.25877154,0.097246245,0.0,0.02914104,0.0,0.0,0.12848884,0.034851726,0.096200064,0.34568247,0.2779544,0.34568247,0.6277893,0.6277893,0.10216211,0.07492995,0.0,0.15419424,0.103918046,0.6277893,0.10216211,0.6277893,0.2821606,0.2821606,0.33947527,0.33947527,0.33947527,0.5036294,1.0,0.28345835,1.0,0.32029638,0.42616984,1.0,1.0,0.34952733,0.312062,0.28192002,0.28345835,0.18408331,0.18408331,0.23236659,0.44133395,1.0,1.0,0.25037995,1.0,0.106890656,0.20958115,0.32029638,0.33538398,0.25347385,0.31267563,0.2948496,0.08564692,0.17012593,0.34568247,0.18310657,0.10032739,0.17717001,0.3785729,0.2779544,0.21347637,1.0,0.11087948,0.17469828,0.3028,0.44133395,0.40271765,0.50570947,0.42616984,0.17469828,0.21970339,0.25607133,0.33786154,1.0,0.25403833
54		user		all over with		1.0,0.0,0.465512,0.10699912,0.11892518,0.13968953,0.15406622,0.0,0.25402614,0.25402614,0.25402614,0.2174077,0.0,0.013680147,0.0,0.1389549,0.100778766,0.14151114,0.18006444,0.32187364,0.19750534,0.32187364,0.32187364,0.07898409,0.080726564,0.0,0.035148915,0.013680147,0.0,0.085068285,0.0,0.09373917,0.465512,1.0,0.465512,0.12413767,0.12413767,0.12413767,0.05100129,0.0,0.13926958,0.009804577,0.06163118,0.12413767,0.12413767,0.2924661,0.2924661,0.2924661,0.13447207,0.2924661,0.26750863,0.32029638,0.34551686,0.32029638,1.0,0.4107434,0.44127887,0.26750863,0.32997042,0.2091614,0.13861227,0.34551686,0.3817519,0.3817519,0.2091614,0.34551686,0.32029638,0.32029638,0.056619965,0.32029638,0.2003872,0.22973448,1.0,0.3257945,0.3257945,0.2734461,0.2091614,0.06646683,0.48032814,0.465512,0.4263088,0.2003872,0.34811652,0.49811774,1.0,0.22902745,1.0,0.20060937,0.2799428,0.24143097,0.18788014,0.34900725,0.22902745,0.4107434,0.2799428,0.09425282,0.21145022,0.56793827,0.465512,0.22973448
56		user		i can move on		0.32844034,0.0,0.32844034,0.014827838,0.11069427,0.20422682,0.1728134,0.015301103,0.015301103,0.058303136,0.14445989,0.14445989,0.0,0.108624525,0.10216381,0.15261064,0.15261064,0.15261064,0.098507665,0.34267655,0.34267655,0.1897091,0.1897091,0.34267655,0.103747286,0.0,0.01828887,0.108624525,0.1160919,0.1394864,0.07116371,0.14465493,0.32844034,0.25443435,0.32844034,0.6277893,0.6277893,0.23020153,0.07492995,0.0,0.22830196,0.09806646,0.6277893,0.23020153,0.6277893,0.42889372,0.42889372,0.42889372,0.17628187,0.42889372,0.80679137,0.47086027,1.0,1.0,0.44127887,0.43852416,1.0,0.80679137,0.4148109,1.0,0.24102345,0.5365586,0.1879911,0.1879911,1.0,1.0,0.47086027,0.47086027,0.29776537,0.47086027,0.5316518,0.27739587,0.7635793,0.46514922,0.34440944,0.5316518,1.0,0.116299264,0.35797048,0.32844034,0.279423,0.5316518,0.4998514,0.80679137,0.24309643,0.33856398,0.65422904,0.5316518,1.0,0.19834255,0.34314138,0.30092785,0.50570947,0.43852416,0.25274566,0.21970339,0.31841692,0.50364345,1.0,0.25403833
58		user		never find a gain		0.5686453,0.0,0.5686453,0.14455263,0.069781266,0.093667835,0.21467948,0.034071032,0.055795006,0.055795006,0.2609465,0.2609465,0.0,0.0,0.0,0.27815235,0.14259042,0.27815235,0.058431108,0.27134082,0.27134082,0.124239646,0.124239646,0.27134082,0.07293563,0.0,0.0,0.0,0.0,0.13396592,0.014362807,0.12989973,0.5686453,0.17295521,0.5686453,0.28283784,0.28283784,0.092407465,0.033766102,0.0,0.15247676,0.0,0.28283784,0.092407465,0.28283784,0.40315703,0.40315703,0.40315703,0.112306096,0.40315703,0.42847934,0.34952733,0.4148109,0.34952733,0.32997042,0.4765852,0.4148109,0.5133332,1.0,0.4148109,0.27473807,0.29856247,0.24830961,0.24830961,0.4148109,0.4148109,0.391374,0.38802764,0.22456615,0.38802764,0.30539396,0.32106715,0.47416815,0.31057537,0.31057537,0.30539396,0.4148109,0.14157346,0.32354566,0.5686453,0.4238639,0.30539396,0.467967,0.49834245,0.32106715,0.30910584,0.34952733,0.30539396,0.4148109,0.24771124,0.42322937,0.5645354,0.38802764,0.4765852,0.18024634,0.11727056,0.14946832,0.5465815,0.5686453,0.32106715
61		user		curse have been broken		0.34551686,0.0,0.28154334,0.05885159,0.07898194,0.0910267,0.10978293,0.06672542,0.06672542,0.115172274,0.20261776,0.20261776,0.0,0.020321831,0.10508356,0.23434134,0.11548507,0.23434134,0.12955776,0.34858736,0.26254088,0.34858736,0.34858736,0.34858736,0.0787366,0.0,0.0,0.020321831,0.060354743,0.06756445,6.0527265E-4,0.21553525,0.28154334,0.34551686,0.28154334,0.2237532,0.2237532,0.10604638,0.0683193,0.0,0.20298637,0.09795745,0.2237532,0.113143966,0.2237532,0.31352976,0.31352976,0.31352976,0.059801493,0.31352976,0.32463443,0.30114785,1.0,0.28345835,0.34551686,0.43261716,0.5365586,0.3429949,0.29856247,0.41960475,0.21730652,1.0,0.3540104,0.3540104,0.28932354,1.0,0.42548943,0.42548943,0.16942756,0.42548943,0.33686712,0.18444572,0.32898355,0.4180774,0.39098728,0.33686712,0.3305631,0.15392515,0.3102435,0.28154334,0.35791755,0.33686712,0.38510028,0.36512208,0.34551686,0.50854546,0.35020328,0.33686712,0.28932354,0.1673113,0.42548943,0.28456587,0.50854546,0.43261716,0.13714333,0.07545442,0.15040173,0.35970372,0.28154334,0.18444572
64		user		was his i deal		0.33999527,0.0,0.33999527,0.09560789,0.06410045,0.050710306,0.0824006,0.10962427,0.10962427,0.16815877,0.17346759,0.17346759,0.0,0.108624525,0.10216381,1.0,0.15261064,1.0,0.10271693,0.37193686,0.37193686,0.11294992,0.13134615,0.37193686,0.04818602,0.0,0.01828887,0.108624525,0.1160919,0.085506484,0.057726897,0.048436888,0.33999527,0.25443435,0.33999527,0.23020153,0.23020153,0.23020153,0.0333738,0.0,0.102432154,0.0,0.22387977,0.23020153,0.23020153,0.3691284,0.3691284,0.3691284,0.11256496,0.3691284,0.80679137,0.23236659,1.0,0.23236659,0.2091614,0.32459593,1.0,0.80679137,0.4148109,1.0,0.24431308,0.28932354,0.14157897,0.14060633,1.0,1.0,0.57486796,0.57486796,0.47974497,0.57486796,0.5316518,0.27739587,0.7635793,0.46514922,0.22014299,0.5316518,1.0,0.116299264,0.07848533,0.33999527,0.13643853,0.5316518,0.28852156,0.80679137,0.15481678,0.22343355,0.65422904,0.5316518,1.0,0.16880831,0.57486796,0.21880697,0.57486796,0.34957555,0.15700924,0.0,0.21753612,0.7973483,0.33999527,0.15481678
65		user		i would have told him		0.34551686,0.0,0.28154334,0.05885159,0.05958002,0.0910267,0.0824006,0.0900539,0.0900539,0.115172274,0.20261776,0.20261776,0.0,0.108624525,0.13098226,0.57486796,0.19132295,0.57486796,0.13985364,0.5085303,0.5085303,0.19873093,0.19873093,0.5085303,0.080785625,0.0,0.01828887,0.108624525,0.1160919,0.06756445,0.057726897,0.09792222,0.28154334,0.34551686,0.28154334,0.3625211,0.3625211,0.23020153,0.0034618315,0.0,0.14110208,0.0,0.3625211,0.23020153,0.3625211,0.3691284,0.3691284,0.3691284,0.059801493,0.3691284,0.80679137,0.44133395,1.0,0.44133395,0.34551686,0.43261716,1.0,0.80679137,0.4148109,1.0,0.4393701,1.0,0.2003897,0.2003897,1.0,1.0,1.0,1.0,0.54876167,1.0,0.5316518,0.27739587,0.7635793,0.46514922,0.39098728,0.5316518,1.0,0.15752363,0.3102435,0.28154334,0.35791755,0.5316518,0.38510028,0.80679137,0.34551686,0.50854546,0.65422904,0.5316518,1.0,0.18153033,1.0,0.28456587,1.0,0.43261716,0.2126108,0.11924296,0.21753612,0.68099594,0.28154334,0.18444572
66		user		to kill him too		0.34568247,0.0,0.34568247,0.08527046,0.049007215,0.07506848,0.12612078,0.0900539,0.0900539,0.0900539,0.2825348,0.2825348,0.0,0.06823904,0.13098226,0.57486796,0.19132295,0.57486796,0.13985364,0.5085303,0.5085303,0.23704217,0.23704217,0.5085303,0.080785625,0.0,0.0,0.06823904,0.09334007,0.12848884,0.034851726,0.09792222,0.34568247,0.2779544,0.34568247,0.3625211,0.3625211,0.14892681,0.064748116,0.0,0.33058274,0.1460147,0.3625211,0.14892681,0.3625211,0.5215858,0.5215858,0.5215858,0.045621593,0.5215858,0.37473702,1.0,0.3954335,1.0,0.32029638,0.42616984,0.47086027,0.37473702,0.391374,0.41405144,0.4393701,0.42548943,0.41799924,0.41799924,0.57486796,1.0,1.0,1.0,0.54876167,1.0,0.3383024,0.20958115,0.38501516,0.38395682,0.38395682,0.30399948,0.68099594,0.15752363,0.17012593,0.34568247,0.18362845,0.30399948,0.28482687,0.3785729,0.2779544,0.24444242,1.0,0.30399948,0.30685383,0.3028,1.0,0.40271765,1.0,0.42616984,0.2126108,0.11924296,0.28967482,0.68099594,0.34568247,0.20958115
67		user		kill him to		0.34568247,0.0,0.34568247,0.08527046,0.03469242,0.068748206,0.12612078,0.0900539,0.0900539,0.0900539,0.2825348,0.2825348,0.0,0.06823904,0.13098226,0.57486796,0.19132295,0.57486796,0.13985364,0.5085303,0.5085303,0.21971561,0.21971561,0.5085303,0.080785625,0.0,0.0,0.06823904,0.09334007,0.12848884,0.034851726,0.09792222,0.34568247,0.2779544,0.34568247,0.3625211,0.3625211,0.10379224,0.064748116,0.0,0.33058274,0.1460147,0.3625211,0.11788222,0.3625211,0.33257866,0.33257866,0.33257866,0.045621593,0.33257866,0.3596808,1.0,0.35775298,1.0,0.32029638,0.42616984,0.47086027,0.3596808,0.38802764,0.41405144,0.4393701,0.42548943,0.41799924,0.41799924,0.57486796,1.0,1.0,1.0,0.54876167,1.0,0.3383024,0.20958115,0.32029638,0.33538398,0.25347385,0.30399948,0.68099594,0.15752363,0.17012593,0.34568247,0.13278961,0.30399948,0.17717001,0.3785729,0.2779544,0.24444242,1.0,0.30399948,0.2711285,0.3028,1.0,0.40271765,1.0,0.42616984,0.2126108,0.11924296,0.25607133,0.68099594,0.34568247,0.20958115
68		user		he knows		0.16284226,0.0,0.16284226,0.0040683444,0.12767172,0.030327626,0.06860893,0.07572768,0.07572768,0.07572768,0.070074074,0.07572768,0.0,0.06568275,0.15180698,0.47974497,0.079242945,0.47974497,0.09152717,0.8021715,0.8021715,0.102414,0.102414,0.8021715,0.058781333,0.0,0.049584568,0.06568275,0.14031442,0.011665357,0.0,0.016680535,0.44676673,0.44676673,0.44676673,0.23464952,0.23464952,0.080831304,0.013798917,0.0,0.029695434,0.0,0.23464952,0.17390302,0.23464952,0.16130178,0.16130178,0.16130178,0.16130178,0.16130178,0.38263395,0.25037995,0.29776537,0.25037995,0.056619965,0.143406,0.29776537,0.42481512,0.22456615,0.29776537,0.48407695,0.16942756,0.1765084,0.13862385,0.47974497,0.54876167,0.54876167,0.54876167,1.0,0.54876167,0.42481512,0.34949023,0.30717573,0.36376348,0.22358377,0.42481512,0.38827723,0.1765084,0.029531712,0.16284226,0.098427914,0.42481512,0.13735716,0.38263395,0.04121171,0.18155897,0.4348893,0.42481512,0.29776537,0.18386424,0.54876167,0.19363526,0.54876167,0.21367136,0.078841165,0.121094346,0.20243226,0.38827723,0.16284226,0.05301513
69		user		to fry him		0.34568247,0.0,0.34568247,0.04015875,0.03469242,0.068748206,0.20409341,0.0900539,0.0900539,0.0900539,0.2825348,0.2825348,0.0,0.23763706,0.15331265,0.57486796,0.19132295,0.57486796,0.1472659,0.5085303,0.5085303,0.21971561,0.21971561,0.5085303,0.080785625,0.0,0.17395362,0.23763706,0.26905572,0.12848884,0.034851726,0.09792222,0.34568247,0.2779544,0.34568247,0.3625211,0.3625211,0.10379224,0.0348393,0.0,0.15419424,0.016447151,0.3625211,0.15409411,0.3625211,0.33257866,0.33257866,0.33257866,0.04585416,0.33257866,0.3596808,1.0,0.35775298,1.0,0.32029638,0.42616984,0.47086027,0.3596808,0.38802764,0.41405144,0.4393701,0.42548943,0.21221095,0.21221095,0.57486796,1.0,1.0,1.0,0.54876167,1.0,0.3383024,0.20958115,0.32029638,0.33538398,0.25347385,0.30399948,0.68099594,0.17221352,0.17012593,0.34568247,0.13278961,0.30399948,0.17717001,0.3785729,0.2779544,0.24444242,1.0,0.30399948,0.2711285,0.3028,1.0,0.40271765,1.0,0.42616984,0.2126108,0.11924296,0.25607133,0.68099594,0.34568247,0.20958115
71		user		gone now		0.26529688,0.0,0.26529688,0.014544204,0.13115703,0.03545408,0.25667337,0.055087127,0.055087127,0.08491,0.17542663,0.17542663,0.0,0.0906558,0.10035336,0.03698441,0.006258203,0.119973816,0.072224565,0.16858657,0.13439497,0.16858657,0.16858657,0.059624765,0.052161664,0.0,0.0,0.0906558,0.05592509,0.05239506,0.05239506,0.058273695,0.4110736,0.4110736,0.4110736,0.18818507,0.18818507,0.038492475,0.06198251,0.0,0.042692214,0.07226896,0.18818507,0.15800074,0.18818507,0.17706053,0.17706053,0.17706053,0.17706053,0.17706053,0.32157755,0.20958115,0.27739587,0.20958115,0.22973448,0.19772513,0.27739587,0.345376,0.32106715,0.27739587,0.09284044,0.18444572,0.20221403,0.20221403,0.27739587,0.27739587,0.20958115,0.20958115,0.34949023,0.20958115,0.345376,1.0,0.25190338,0.31747606,0.1554869,0.345376,0.27739587,0.19780532,0.10192247,0.26529688,0.2173501,0.345376,0.15727936,0.32157755,1.0,0.09137738,0.39721647,0.345376,0.27739587,0.3131041,0.15328968,0.43500286,0.08579057,0.19772513,0.055882115,0.14308244,0.10194143,0.32386446,0.26529688,1.0
72		user		we all was half		0.465512,0.0,0.465512,0.11942117,0.11892518,0.13968953,0.11427555,0.047622554,0.26551533,0.26551533,0.26551533,0.20750634,0.0,0.073846236,0.054976594,0.15059935,0.15059935,0.15059935,0.16324756,0.42310426,0.38863757,0.42310426,0.42310426,0.42310426,0.13375767,0.0,0.0,0.073846236,0.041177783,0.08308897,0.07195059,0.09373917,0.465512,0.24397068,0.465512,0.1986602,0.1986602,0.18420826,0.05100129,0.0,0.14763074,0.16655992,0.1986602,0.18420826,0.1986602,0.51829493,0.51829493,0.51829493,0.13447207,0.51829493,0.8323377,0.32029638,0.7635793,0.32029638,1.0,0.48712698,0.7635793,0.8323377,0.47416815,0.7635793,0.28431132,0.32898355,0.23639596,0.23639596,0.7635793,0.7635793,0.38501516,0.32029638,0.30717573,0.32029638,0.48461127,0.25190338,1.0,0.39639685,0.31860924,1.0,0.7635793,0.08343782,0.48032814,0.465512,0.4263088,0.48461127,0.34811652,0.8323377,0.2734461,0.26491028,1.0,0.48461127,0.7635793,0.19351816,0.3177783,0.34900725,0.3177783,0.48712698,0.2799428,0.1091484,0.28945753,0.56793827,0.465512,0.29375064
76		user		i her child		0.29431483,0.0,0.29431483,0.065629005,0.05958002,0.068466924,0.0824006,0.015301103,0.015301103,0.13101944,0.07471263,0.13101944,0.0,0.13505965,0.22264235,0.7973483,0.15261064,0.7973483,0.21689369,0.6072664,0.6072664,0.13980393,0.18418334,0.6072664,0.09905461,0.0,0.021600913,0.13505965,0.14706582,0.057726897,0.057726897,0.12374176,0.29431483,0.25443435,0.29431483,0.2844966,0.2844966,0.23020153,0.0,0.0,0.09320777,0.0,0.2844966,0.23020153,0.2844966,0.3691284,0.3691284,0.3691284,0.019359441,0.3691284,0.80679137,0.2948496,1.0,0.2948496,0.2091614,0.32459593,1.0,0.80679137,0.4148109,1.0,0.2733455,0.3305631,0.14157897,0.14060633,1.0,1.0,0.68099594,0.68099594,0.38827723,0.68099594,0.5453862,0.27739587,0.7635793,0.46514922,0.22014299,0.5453862,1.0,0.116299264,0.10509058,0.29431483,0.17197147,0.5453862,0.28852156,0.80679137,0.15481678,0.1893165,0.65422904,0.5453862,1.0,0.16880831,0.68099594,0.20714447,0.68099594,0.34957555,0.14515904,0.20412889,0.21753612,1.0,0.29431483,0.15481678
79		user		was the key		1.0,0.0,1.0,0.015164691,0.06034576,0.06325201,0.14625931,0.04692533,0.04692533,0.04692533,0.3895282,0.3895282,0.0,0.0,0.0,0.33999527,0.1425868,0.33999527,0.05814846,0.21178707,0.21178707,0.21178707,0.21178707,0.1274848,0.03024618,0.0,0.029153362,0.0,0.0,0.22569358,0.12846161,0.14290245,1.0,0.1990399,1.0,0.13661487,0.13661487,0.13661487,0.13011743,0.0,0.15030822,0.0,0.0,0.13661487,0.13661487,0.22774804,0.22774804,0.22774804,0.22575782,0.22774804,0.10975724,0.34568247,0.28154334,0.34568247,0.465512,0.4142387,0.32844034,0.326304,0.5686453,0.18264745,0.091676824,0.28154334,0.163851,0.163851,0.33999527,0.28154334,0.34568247,0.34568247,0.16284226,0.34568247,0.0817576,0.26529688,0.465512,0.26829582,0.21821246,0.20936713,0.29431483,0.115463376,0.3506334,1.0,0.42576125,0.14803773,0.25929824,0.6439373,0.26529688,0.245067,0.465512,0.0817576,0.19096445,0.23504537,0.326304,0.326304,0.22474751,0.4142387,0.19096445,0.0,0.16164996,0.511757,1.0,0.26529688
80		user		one		0.42576125,0.0,0.42576125,0.1105225,0.010648884,0.069295324,0.07731189,0.0,0.15497284,0.15497284,0.15497284,0.14391445,0.0,0.0,0.0,0.19501299,0.19501299,0.19501299,0.050031103,0.10452548,0.10452548,0.10301305,0.10301305,0.10452548,0.035184845,0.0,0.0,0.0,0.0,0.0,0.0,0.053733375,0.42576125,0.15324374,0.42576125,0.085023835,0.085023835,0.085023835,0.0,0.0,0.11250632,0.04305337,0.039864637,0.085023835,0.085023835,0.165934,0.165934,0.165934,0.052855145,0.165934,0.15602598,0.118133135,0.35791755,0.18310657,0.4263088,0.31431976,0.279423,0.29369804,0.4238639,0.12207828,0.14080939,0.35791755,0.17918797,0.17918797,0.13643853,0.35791755,0.18362845,0.13278961,0.098427914,0.13278961,0.12870872,0.2173501,0.4263088,0.25760818,0.2372846,0.29836658,0.17197147,0.00398237,0.3335229,0.42576125,1.0,0.12870872,0.23762137,0.37480283,0.22175534,0.30558082,0.4263088,0.12870872,0.12207828,0.18720943,0.13278961,0.20550281,0.30558082,0.31431976,0.048994794,0.06455506,0.0752013,0.4267025,0.42576125,0.2173501
82		user		mean no		0.25929824,0.0,0.25929824,0.074057356,0.08608032,0.074980855,0.124639876,0.0,0.10255866,0.10255866,0.10255866,0.036951564,0.0,0.0,0.0,0.11448963,0.11448963,0.11448963,0.09681569,0.12176151,0.12176151,0.12176151,0.12176151,0.07924946,0.009214278,0.0,0.00596577,0.0,0.0,0.079285204,0.0028158189,0.03947055,0.25929824,0.15452978,0.25929824,0.137696,0.137696,0.137696,0.028623758,0.0,0.1614185,0.02451839,0.06294139,0.137696,0.137696,0.22750992,0.22750992,0.22750992,0.07481878,0.22750992,0.32227752,0.17717001,0.38510028,0.17717001,0.34811652,0.3016011,0.4998514,0.41677755,0.467967,0.28852156,0.30713984,0.38510028,0.125358,0.11873755,0.28852156,0.38510028,0.28482687,0.17717001,0.13735716,0.17717001,0.2351771,0.15727936,0.34811652,0.25402495,0.25402495,0.2351771,0.28852156,0.08040288,0.19705498,0.25929824,0.23762137,0.30713984,1.0,0.32227752,0.15727936,0.25891262,0.34811652,0.2351771,0.28852156,0.17603181,0.24052799,0.2812717,0.25891262,0.3016011,0.19676454,0.0,0.23098607,0.30251175,0.25929824,0.15727936
83		user		are you sure of this		0.6439373,0.0,0.6439373,0.081138685,0.16322073,0.17462866,0.2046575,0.07920142,0.07920142,0.126074,0.34063464,0.34063464,0.0,0.10601149,0.15038592,0.2729649,0.21475886,0.2729649,0.109195426,0.37430054,0.37430054,0.2300921,0.2300921,0.37430054,0.14537351,0.0,0.0,0.10601149,0.14023167,0.15349033,0.081328206,0.29882917,0.6439373,0.34231675,0.6439373,0.311885,0.311885,0.21572803,0.069613785,0.0,0.13828687,0.015388595,0.311885,0.21572803,0.311885,0.43214133,0.43214133,0.43214133,0.1549692,0.43214133,1.0,0.3785729,0.80679137,0.3785729,0.49811774,0.6672214,0.80679137,1.0,0.49834245,0.80679137,0.2087485,0.36512208,0.35752276,0.35752276,0.80679137,0.80679137,0.3785729,0.3785729,0.38263395,0.3785729,0.6039262,0.32157755,0.8323377,0.5704773,0.38187596,0.6039262,0.80679137,0.17440106,0.49367535,0.6439373,0.37480283,0.6039262,0.32227752,1.0,0.26532826,0.33339626,0.80311763,0.6039262,0.80679137,0.2402563,0.3596808,0.3697988,0.3596808,0.6672214,0.19475845,0.0757486,0.36850792,0.6704258,0.6439373,0.21212125
84		user		over with now		1.0,0.0,0.26529688,0.048701774,0.035335746,0.03545408,0.25667337,0.0,0.25402614,0.25402614,0.25402614,0.2174077,0.0,0.013680147,0.0,0.1389549,0.060031816,0.14018278,0.18006444,0.32187364,0.19750534,0.32187364,0.32187364,0.068191536,0.020200336,0.0,0.035148915,0.013680147,0.0,0.085068285,0.05239506,0.058273695,0.26529688,1.0,0.26529688,0.12413767,0.12413767,0.12413767,0.06198251,0.0,0.13784932,0.009804577,0.064456955,0.12413767,0.12413767,0.19376981,0.19376981,0.19376981,0.08854713,0.19376981,0.20085166,0.31221297,0.34551686,0.2779544,1.0,0.19772513,0.24309643,0.2546607,0.32106715,0.20195208,0.13861227,0.34551686,0.3817519,0.3817519,0.15481678,0.34551686,0.2779544,0.2779544,0.04121171,0.2779544,0.120734446,1.0,0.2734461,0.3257945,0.3257945,0.2734461,0.15481678,0.19780532,0.23016909,0.26529688,0.22175534,0.120734446,0.15727936,0.26532826,1.0,0.18537883,0.2779544,0.20060937,0.15481678,0.3131041,0.187378,0.43500286,0.18537883,0.19772513,0.13630709,0.14308244,0.096468076,0.32626438,0.26529688,1.0
